name;Ca;dCa;Co;dCo;Cu;dCu;Fe;dFe;Ni;dNi;Описание;is_solid;id;tags;status_id;is_solution;last_normalized;sample_mass;Sc;dSc;repeat_number;method_number;created_at;priority;series_base;is_series;V (ml);Плотность;Масса твердого (g);pH;Eh;Масса навески (g);Объем р-ра H2SO4 (ml);Масса железных окатышей (g);Масса Ca(OH)2 (g);Масса CaCO3 (g);merge_date;Al;Mg;dZn;merged_from;dMg;dCd;Pb;dSi;Zn;dS;dMn;Si;Mn;dPb;Cd;S;dAl;масса;общая;last_mass_volume_update;mass_volume_source;Разбавление;Ru;mIr;mAl;K;Ag;mSc;mCu;Ir;mPt;mAu;mCl;mFe;Os;mRh;Cl;mCa;Rh;Pd;mNi;mCd;mRu;Масса навески (mg);mK;Mo;mZn;V_aliq (l);last_mass_recalculation;mCo;mMn;Au;mPb;mMo;mOs;mS;mPd;mAg;Pt;mSi;mMg;mEh;C;dC;mC;mass_solid_copied_from_C;last_copy_check;skip_reason;mass_source_for_solid;mass_volume_copy_skipped;Масса;Hg;mHg
T2_L1P1B3(3);115.3012;99.8901;0.0361;0.0333;0.2899;0.0078;467.9126;8.1166;1.0198;0.0049;0;0;317;[];3;0;2026-01-26T16:26:07.625029;0;-0.1291;0.0027;0;0;0;0;0;0;0;0;0;0;0;0.122;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_L1B1(1);48.7679;42.2647;0.0281;0.0266;0.6256;0.0041;153.2126;1.2166;1.1304;0.0021;0;0;318;[];3;0;2026-01-26T16:26:07.625032;0;-0.1172;0.003;0;0;0;0;0;0;0;0;0;0;0;0.1094;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_L1B1(2);68.7346;59.5572;0.0324;0.031;0.7561;0.0046;176.3126;1.5395;1.3574;0.0059;0;0;319;[];3;0;2026-01-26T16:26:07.625034;0;-0.1498;0.0038;0;0;0;0;0;0;0;0;0;0;0;0.125;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_L1B1(3);27.9979;24.2762;0.0253;0.0242;0.3416;0.0035;187.1459;3.2347;1.0581;0.0017;0;0;320;[];3;0;2026-01-26T16:26:07.625037;0;-0.102;0.0039;0;0;0;0;0;0;0;0;0;0;0;0.1119;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_L1P1B4(1);181.6679;157.7514;0.0338;0.0314;0.2624;0.0048;280.8793;2.2502;1.7324;0.004;0;0;321;[];3;0;2026-01-26T16:26:07.625039;0;-0.1205;0.0011;0;0;0;0;0;0;0;0;0;0;0;0.101;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_L1P1B4(2);109.1012;94.5186;0.0377;0.0348;0.2812;0.0083;466.2126;7.8083;0.8022;0.0023;0;0;322;[];3;0;2026-01-26T16:26:07.625042;0;-0.1339;0.0035;0;0;0;0;0;0;0;0;0;0;0;0.117;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_L1P1B4(3);193.0346;167.6307;0.0434;0.0397;0.2961;0.0066;325.9459;1.2741;1.3248;0.0029;0;0;323;[];3;0;2026-01-26T16:26:07.625044;0;-0.1392;0.0042;0;0;0;0;0;0;0;0;0;0;0;0.1185;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_L1P1F1N1B3 (1);297.3346;257.5464;0.0119;0.0123;0.0743;0.0059;270.8126;10.4542;0.6736;0.0017;0;0;324;[];3;0;2026-01-26T16:26:07.625047;0.1122;-0.1675;0.0041;0;0;0;0;0;0;29.5087;0.0038;-44.0947;0;0;29.621;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0513;0;0;0;0.0563;0;0;0.0001;0;0;0;0;0;0;0.05;2026-02-01T12:50:56.022513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_L1P1F1N1B3(2);282.9679;245.1061;0.0095;0.0103;0.0598;0.0052;250.1793;5.0807;0.4799;0.0102;0;0;325;[];3;0;2026-01-26T16:26:07.625049;0.1057;-0.1532;0.0023;0;0;0;0;0;0;52.2607;0.002;-78.2325;0;0;52.366;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0252;0;0;0;0.0286;0;0;0;0;0;0;0;0;0;0.05;2026-02-01T12:50:56.022539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_L1P1F1FB4(1);153.1012;132.9572;0.6402;0.1352;3.4817;0.0205;252.9793;6.0277;16.4004;0.0929;0;0;326;[];3;0;2026-01-26T16:26:07.625052;0;-0.1162;0.004;0;0;0;0;0;0;0;0;0;0;0;0.1095;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2_L1P1F1FB4(2);269.7346;233.6565;0.0179;0.0175;0.072;0.0065;306.6459;3.0827;0.6573;0.0061;0;0;327;[];3;0;2026-01-26T16:26:07.625054;0;-0.1389;0.0044;0;0;0;0;0;0;0;0;0;0;0;0.1183;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-5A1;67.306;0.3606;1.87;0.7925;0.112;0.0226;1166;634.5079;52.918;0.5314;0;0;328;[];3;0;2026-01-26T16:26:07.625057;180.85;1.0497;0.0234;1;5;0;0;T2-5C1;1;149.52;1.2095;46.995;0;0;0;0;0;0;0;False;36.568;0;0;False;0;0;0.1265;0;1.142;0;0;0;6.1576;0;0.0024;1000;0;0;0;2026-02-01T12:50:55.448084;T2-5C1;10;0.0003;0;48.9481;0.654;0.0014;1.4051;0.1499;0;0;0;1766.886;1560.7493;0;0;1320;90.0924;0;0;70.8334;0.0032;0.0004;0;0.8754;0.013;1.5286;0.05;2026-02-01T12:50:56.022575;2.5031;8.2423;0;0.1693;0.0174;0;1338.55;0;0.0019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-5B1;80.271;0.5869;0.074;0.0439;1.152;0.0255;757;431.4253;1.827;0.0166;0;0;329;[];3;0;2026-01-26T16:26:07.625060;46.995;1.0011;0.0079;1;5;0;0;T2-5C1;1;149.52;0.3143;-153.7875;0;0;0.1012;0;0;0;0;False;21.655;0;0;False;0;0;0.0332;0;0.206;0;0;0;0.5565;0;0.0006;120;0;0;0;2026-02-01T12:50:55.448087;T2-5C1;0;0.0009;0.0023;502.8047;2.676;0.0021;23.2444;26.7481;0.0001;0.0116;0.0023;684492.3913;17576.6873;0.0001;0.0255;29480;1863.8022;0.0011;0.0024;42.4209;0.0139;0.0209;0.1012;62.1337;0.0032;4.7831;0.05;2026-02-01T12:50:56.022600;1.7182;12.9213;0.0001;0.7709;0.0743;0.0023;2786.2648;0.0557;0.0488;0.0005;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0
T2-L5C1;0;0;0;0;0;0;0;0;0;0;0;0;330;[];3;0;2026-01-26T16:26:07.625062;180.85;0;0;1;5;0;0;T2-5C1;1;149.52;1.2095;46.995;3.43;250;47.1;47;6;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;2026-02-01T12:50:56.022626;0;0;0;0;0;0;0;0;0;0;0;0;47.9963;0;0;0;0;0;0;0;0;0;0;0
T2-L5A1;112.742;0.1202;1.362;0.6485;7.23;0.2546;8020;2208.9421;38.492;0.2631;0;0;331;[];3;0;2026-01-26T16:26:07.625065;180.85;0.9145;0.0157;1;5;0;0;T2-5C1;1;149.52;1.2095;46.995;0;0;0;0;0;0;0;False;205.8;0;0;False;0;0;0.2788;0;1.28;0;0;0;7.425;0;0.0055;12040;0;0;0;2026-02-01T12:50:55.448091;T2-L5C1;10;0.0118;0.0028;275.4736;13.456;0.0181;1.2241;9.6777;0.0021;0.0001;0;1552.718;10735.171;0.0011;0.0028;1160;150.9108;0.0021;0.0018;51.5235;0.0074;0.0158;0;18.0115;0.0545;1.7133;0.05;2026-02-01T12:50:56.022657;1.8231;9.9387;0;0.3732;0.073;0.0015;16116.142;0.0024;0.0242;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5B1;92.546;0.8061;0.058;0.0282;0.684;0.0074;183;107.5231;1.302;0.02;0;0;332;[];3;0;2026-01-26T16:26:07.625068;46.995;1.0024;0.0076;1;5;0;0;T2-5C1;1;149.52;0.3143;-153.7875;0;0;0.1127;0;0;0;0;False;14.41;0;0;False;0;0;0.0652;0;0.07;0;0;0;0.4096;0;0.0005;430;0;0;0;2026-02-01T12:50:55.448094;T2-L5C1;0;0.0004;0.0021;300.4427;3.555;0.0016;20.8996;14.2611;0.0001;0.0167;0.0021;636121.3177;3815.4769;0.0001;0.0438;30510;1929.5471;0.0021;0.0041;27.1462;0.0104;0.0083;112.7;74.1203;0.0023;1.4595;0.05;2026-02-01T12:50:56.022683;1.2093;8.54;0.0001;1.3594;0.048;0.0021;8965.3283;0.0855;0.0334;0.0008;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0
T2-L5P5C1;0;0;0;0;0;0;0;0;0;0;0;0;333;[];3;0;2026-01-26T16:26:07.625089;528.12;0;0;1;5;0;0;T2-5C1;1;442;1.1948;129.18;3.81;298;0;0;6;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5A1;122.83;0.297;1.122;0.3489;0.076;0.0127;5720;1979.7341;19.668;0.1197;0;0;334;[];3;0;2026-01-26T16:26:07.625092;528.12;0.9029;0.0091;1;5;0;0;T2-5C1;1;442;1.1948;129.18;0;0;0;0;0;0;0;False;25.21;0;0;False;0;0;0.0206;0;1.068;0;0;0;7.067;0;0.0098;7160;0;0;0;2026-02-01T12:50:55.448098;T2-L5P5C1;10;0.0002;0;100.5728;0.078;0.0002;3.602;0.3032;0;0;0.0016;30558.804;22819.368;0;0.0004;7660;490.018;0.0001;0.0001;78.4635;0.0391;0.0008;0;0.3112;0.0082;4.2607;0.05;2026-02-01T12:50:56.022715;4.4761;28.1931;0.0004;0.0822;0.0327;0;28564.104;0.0004;0.0008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5B1;252.25;7.6368;0.026;0.0149;0.287;0.0059;199;125.8239;0.903;0.0024;0;0;335;[];3;0;2026-01-26T16:26:07.625096;129.18;1.0333;0.005;1;5;0;0;T2-5C1;1;442;0.2923;-469.23;0;0;0.1031;0;0;0;0;False;6.639;0;0;False;0;0;0.0086;0;0.161;0;0;0;0.1535;0;0.0007;260;0;0;0;2026-02-01T12:50:55.448102;T2-L5P5C1;0;0.0002;0;415.9195;1.201;0.0009;64.7341;17.98;0;0.0063;0;195461.4937;12466.935;0;0.0188;3120;15802.9365;0.0003;0.0003;56.5711;0.0439;0.0125;103.1;75.2401;0.0012;10.0863;0.05;2026-02-01T12:50:56.022741;1.6288;9.6165;0;0.5388;0.0752;0;16288.4578;0.0188;0.0564;0.0001;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0
T2-L5P5F5C1;0;0;0;0;0;0;0;0;0;0;0;0;336;[];3;0;2026-01-26T16:26:07.625098;180.85;0;0;1;5;0;0;T2-5C1;1;149.52;1.2095;46.995;0;0;0;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5F5A1;79.11;0.3606;0.55;0.2853;0.668;0.0563;2676;1597.5282;13.886;0.1721;0;0;337;[];3;0;2026-01-26T16:26:07.625101;180.85;0.9801;0.0193;1;5;0;0;T2-5C1;1;149.52;1.2095;46.995;0;0;0;0;0;0;0;False;34.36;0;0;False;0;0;0.0015;0;0.548;0;0;0;3.2894;0;0.003;1760;0;0;0;2026-02-01T12:50:55.448105;T2-L5P5F5C1;10;0.0001;0;45.9926;0.452;0.0002;1.3119;0.8942;0;0;0;74932.029;3581.9598;0;0;55980;105.8927;0;0;18.5871;0.004;0.0001;0;0.605;0.0041;0.7335;0.05;2026-02-01T12:50:56.022773;0.7362;4.403;0;0.002;0.0055;0;2355.848;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5F5B1;421.98;7.7075;0.023;0.0139;0.103;0.0064;290;138.5318;0.568;0.0181;0;0;338;[];3;0;2026-01-26T16:26:07.625104;46.995;0.9686;0.0106;1;5;0;0;T2-5C1;1;149.52;0.3143;-153.7875;3.2;298;0.1087;0;0;0;0;False;9.7381;0;0;False;0;0;0.0154;0;0.141;0;0;0;0.1927;0;0.0006;370;0;0;0;2026-02-01T12:50:55.448108;T2-L5P5F5C1;0;0.0003;0.0022;210.5069;1.933;0.0013;20.9381;2.2265;0.0001;0.0022;0.0022;916553.8178;6268.8822;0;0.0065;42400;9121.8722;0.0003;0.0008;12.2784;0.013;0.0065;108.7;41.7853;0.002;3.048;0.05;2026-02-01T12:50:56.022799;0.4972;4.1656;0.0001;0.3329;0.0432;0;7998.2291;0.0173;0.0281;0.0001;0;0;6441.8169;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0
T2-L5P5F5D1;183.01;7.4246;0.045;0.0354;1.183;0.0134;94;86.7666;2.352;0.0375;0;0;339;[];3;0;2026-01-26T16:26:07.625106;12.4;0.9956;0.0054;1;5;0;0;T2-5C1;1;149.52;0.0829;-205.68;0;0;0.1023;0;0;0;0;False;4.8194;0;0;False;0;0;0.0057;0;0.065;0;0;0;0.0585;0;0.0028;300;0;0;0;0;0;0;0.0003;0;29.2085;0.842;0.001;6.0339;7.1697;0;0.0012;0;94000;569.697;0;0.0036;15510;1109.1515;0.0006;0.0011;14.2545;0.017;0.0018;102.3;5.103;0.0157;0.3939;0.05;2026-02-01T12:50:56.022824;0.2727;0.3545;0;0.0345;0.0952;0;1818.1818;0.0067;0.0061;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5F5N5C1;0;0;0;0;0;0;0;0;0;0;0;0;340;[];3;0;2026-01-26T16:26:07.625109;544.68;0;0;1;5;0;0;T2-5C1;1;500;1.0894;67.02;2.76;310;0;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5F5N5A1;106.462;0.3606;0.002;0.0014;0.02;0.0004;12;6.195;0.038;0.0019;0;0;341;[];3;0;2026-01-26T16:26:07.625112;544.68;1.053;0.0221;1;5;0;0;T2-5C1;1;500;1.0894;67.02;0;0;0;0;0;0;0;False;0.1576;0;0;False;0;0;0.0016;0;0.038;0;0;0;0.1432;0;0.0004;140;0;0;0;2026-02-01T12:50:55.448112;T2-L5P5F5N5C1;10;0;0;0.7528;6.592;0.0003;5.0298;0.0955;0;0;0.0005;364550.112;57.3192;0;0;76320;508.5264;0;0;0.1815;0.0019;0;0;31.4873;0.0001;0.1815;0.05;2026-02-01T12:50:56.022869;0.0096;0.684;0.0001;0.0076;0.0005;0;668.724;0;0.0014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5F5N5B1;446.29;7.2832;0.038;0.0187;0.086;0.0069;269;140.524;0.884;0.0159;0;0;342;[];3;0;2026-01-26T16:26:07.625114;85.945;0.9682;0.0084;1;5;0;0;T2-5C1;1;500;0.1719;-621.0825;0;0;0.1131;0;0;0;0;False;6.6603;0;0;False;0;0;0.0098;0;0.156;0;0;0;0.2816;0;0.0006;300;0;0;0;2026-01-21T20:40:24.296515;T2-L5P5F5N5C1;0;0.0002;0;253.059;1.219;0.001;36.7869;3.2676;0;0.0038;0.0038;1141373.917;10220.6919;0;0.0076;30040;16956.8497;0.0002;0.0003;33.5877;0.0228;0.0076;113.1;46.3161;0.0012;5.9272;0.05;2026-02-01T12:50:56.022896;1.4438;10.6994;0.0001;0.3724;0.0456;0;11398.5411;0.0114;0.038;0.0001;0;0;0;0;0;0;0;2026-02-01T12:50:55.448121;Длина имени (13) > 11 символов;0;1;0;0;0
T2-L5P5F5N5E1;0;0;0;0;0;0;0;0;0;0;0;0;343;[];3;0;2026-01-26T16:26:07.625117;180.85;0;0;1;5;0;0;T2-5C1;1;149.52;1.2095;46.995;0;0;0;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-5A2;-0.0321;0;-0.0023;0;-0.0018;0;-0.0874;0;-0.0029;0;0;0;344;[];3;0;2026-01-26T16:26:07.625120;179.45;-1.0827;0;2;5;2026-01-15 15:44:02;1;T2-5C2;1;149.54;1.2;44.865;0;0;0;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2026-02-01T12:50:55.448126;T2-5C2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-5B2;80.271;0.5869;0.074;0.0439;1.152;0.0255;757;431.4253;1.827;0.0166;0;0;345;[];3;0;2026-01-26T16:26:07.625123;44.865;1.0011;0.0079;2;5;0;0;T2-5C2;1;149.54;0.3;-157.0125;0;0;0.1012;0;0;0;0;False;21.655;0;0;False;0;0;0.0332;0;0.206;0;0;0;0.5565;0;0.0006;120;0;0;0;2026-02-01T12:50:55.448129;T2-5C2;0;0.0009;0.0022;480.0156;2.676;0.0021;22.1909;25.5358;0.0001;0.0111;0.0022;653468.4783;16780.042;0.0001;0.0244;29480;1779.3273;0.0011;0.0024;40.4982;0.0133;0.0199;0.1012;59.3176;0.0032;4.5663;0.05;2026-02-01T12:50:56.022936;1.6403;12.3357;0.0001;0.7359;0.0709;0.0022;2659.9802;0.0532;0.0465;0.0005;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0
T2-L5C2;0;0;0;0;0;0;0;0;0;0;0;1;346;[];3;0;2026-01-26T16:26:07.625125;179.11;0;0;2;5;0;0;T2-5C2;1;149.54;1.1977;44.355;3.43;250;44.9;45;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;2026-02-01T12:50:56.022963;0;0;0;0;0;0;0;0;0;0;0;0;49.8636;0;0;0;0;0;0;0;0;0;0;0
T2-L5A2;107.644;0.5657;1.274;0.6504;5.564;0.1838;6482;2159.8674;36.56;0.3119;0;0;347;[];3;0;2026-01-26T16:26:07.625128;179.11;0.9256;0.0154;2;5;0;0;T2-5C2;1;149.54;1.1977;44.355;0;0;0;0;0;0;0;False;154.022;0;0;False;0;0;0.2155;0;1.112;0;0;0;5.8222;0;0.0038;10100;0;0;0;2026-02-01T12:50:55.448133;T2-L5C2;10;0.0075;0.0018;207.5523;10.094;0.0113;1.2473;7.4978;0.0013;0;0;1185.844;8734.8191;0.0007;0.0018;880;145.0557;0.0013;0.001;49.2664;0.0051;0.0101;0;13.6022;0.0356;1.4985;0.05;2026-02-01T12:50:56.022994;1.7168;7.8457;0;0.2904;0.048;0.0009;13610.255;0.0013;0.0152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5B2;89.778;0.7495;0.055;0.0249;0.678;0.0053;162;84.4674;1.237;0.0136;0;0;348;[];3;0;2026-01-26T16:26:07.625131;44.355;1.0147;0.0106;2;5;0;0;T2-5C2;1;149.54;0.2966;-157.7775;0;0;0.1085;0;0;0;0;False;14.184;0;0;False;0;0;0.0636;0;0.132;0;0;0;0.4001;0;0.0004;480;0;0;0;2026-02-01T12:50:55.448137;T2-L5C2;0;0.0004;0.002;289.9223;3.716;0.0017;20.7406;13.8584;0.0001;0.0164;0.0041;391427.765;3311.2949;0.0001;0.0429;19150;1835.0706;0.0021;0.0041;25.2844;0.0082;0.0082;108.5;75.9554;0.0015;2.6981;0.05;2026-02-01T12:50:56.023020;1.1242;8.1781;0.0002;1.3;0.0307;0.002;9811.2442;0.0838;0.0347;0.0008;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0
T2-L5P5C2;0;0;0;0;0;0;0;0;0;0;0;0;349;[];3;0;2026-01-26T16:26:07.625133;44.9;0;0;2;5;0;0;T2-5C2;1;149.54;0.3003;-156.96;0;0;0;0;0;0;0;False;0;0;0;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5A2;97.59;0.4879;0.802;0.3489;0.04;0.0114;3540;1775.3521;11.78;0.1603;0;0;350;[];3;0;2026-01-26T16:26:07.625136;44.9;0.9372;0.0274;2;5;0;0;T2-5C2;1;149.54;0.3003;-156.96;0;0;0;0;5.5;0;0;False;6.2866;0;0;False;0;0;0.0016;0;0.724;0;0;0;4.6454;0;0.0014;2260;0;0;0;2026-02-01T12:50:55.448141;T2-L5P5C2;10;0.0001;0;12.6901;0.364;0.0003;1.8918;0.0807;0;0;0.0004;133671.692;7145.844;0;0;66220;196.9952;0;0.0001;23.7791;0.0028;0.0002;0;0.7348;0.0039;1.4615;0.05;2026-02-01T12:50:56.023053;1.6189;9.3772;0.0002;0.0032;0.0079;0;4562.036;0.0002;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L5P5B2;119.74;1.5556;0.023;0.0165;0.259;0.0056;168;113.7911;0.889;0.0066;0;0;351;[];3;0;2026-01-26T16:26:07.625138;-156.96;1.0363;0.0095;2;5;0;0;T2-5C2;1;149.54;-1.0496;-459.75;0;0;0.101;0;0;0;0;False;6.6276;0;0;False;0;0;0.0079;0;0.136;0;0;0;0.1355;0;0.0005;140;0;0;0;2026-02-01T12:50:55.448144;T2-L5P5C2;0;0.0002;0;-514.9842;1.119;0.0006;-80.5236;-20.1251;0;-0.0078;0;-28750.099;-13054.099;0;-0.0155;370;-9304.1537;0.0002;0.0003;-69.0779;-0.0389;-0.0155;101;-86.9496;0.0012;-10.5676;0.05;2026-02-01T12:50:56.023078;-1.7872;-10.5288;0;-0.6139;-0.0932;0;-10878.4158;-0.0233;-0.0466;0.0001;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0
